version,filename,header,obj,endobj,stream,endstream,xref,trailer,startxref,/Page,/Encrypt,/ObjStm,/JS,/JavaScript,/AA,/OpenAction,/AcroForm,/JBIG2Decode,/RichMedia,/Launch,/EmbeddedFile,/XFA,/Colors > 2^24,/JavaScript_hexcode_count,/RichMedia_hexcode_count,/EmbeddedFile_hexcode_count,/ObjStm_hexcode_count,/Encrypt_hexcode_count,/OpenAction_hexcode_count,/Page_hexcode_count,/JS_hexcode_count,/AcroForm_hexcode_count,/XFA_hexcode_count,/Launch_hexcode_count,/JBIG2Decode_hexcode_count,/AA_hexcode_count,Malware
0.2.7,../../dataset/AllPDF/zx_benign_pdf/63c96ca612c7329dd63b8d0c7c00db55,%PDF-1.3,20,20,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/64b1c5a510d4706e367c3d1f4b3f0154,%PDF-1.3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/64f41eec02952d3735b564a22198fd0d,%PDF-1.5,18,18,8,8,1,1,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/65ecbe00a02461ae9a470c025b411213,%PDF-1.7,43,43,40,40,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/66df78f059b4bc2edd3f195473920c8c,%PDF-1.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/68a6af92358e0349973aba117b744bc8,%PDF-1.3,20,20,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/69ec41b09f910e1f39665c54799bb85e,%PDF-1.5,45,45,14,14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/69f43fc67da8caa238c828a93e5c7e2c,%PDF-1.4,15,15,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/70e5b2f98f4837dea44dd19b787b9aff,%PDF-1.1,15,15,5,5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/71d9143b7470e2ac4e11880a3e2368af,%PDF-1.5,54,54,10,10,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/72a00ac02e79c97f0c3eff04ca36fafb,%PDF-1.5,13,13,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/72f9bfe8b079dcfc38b6d9502bccba84,%PDF-1.6,2,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/73b03a68c2f1ad1a24d2aaf40c656672,%PDF-1.5,13,13,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/73f042a40083d3cfaa1dc3c0868ce8b1,%PDF-1.5,62,63,12,12,2,2,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/74babaade806727fdc79c50e16f80826,%PDF-1.5,13,13,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/74e1042ea445cda4cff20a7ac91d8a2f,%PDF-1.4,40,40,19,19,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/75bd511b93b0b1f4ddaf637c0c89a723,%PDF-1.4,70,70,25,25,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/75d639297414e33d74db71892b07983f,%PDF-1.5,1180,1180,1120,1120,3,3,3,47,0,0,0,0,2,0,1,32,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/076e2d0ba9fcb702bb3eba95247635f7,%PDF-1.7,96,96,67,67,1,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/77cbba6bbeb44a55b9eefdad9907c720,%PDF-1.4,38,38,12,12,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/78def17f59bcc182a7901c7bcaf668b4,%PDF-1.5,47,47,32,32,1,1,1,8,0,0,0,0,0,1,0,8,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/78f359c24f25997b50f194c2d7ffd3d2,%PDF-1.7,82,82,30,30,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/78fd7524dd00d485535f502dab6b09b5,%PDF-1.3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/79d32d458f6b982c20d32bb3d14ecf60,%PDF-1.5,53,52,10,9,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/80fe739df592bc9378b29e214247247e,%PDF-1.7,36,36,13,13,0,0,2,1,0,0,0,0,0,2,1,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/82a2bd3395d02d13446d9553e021b545,%PDF-1.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/83bfcc63ceae0ba9eb9ac49c14aef2b7,%PDF-1.3,20,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/83eb202f8f96ddcec84914e81f5538df,%PDF-1.7,9,9,3,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/84bb4b3a16076b750cfa5da5dfbcc29d,%PDF-1.5,35,35,11,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/84d648ae220028fbfedb97f985aa6cff,%PDF-1.4,25,25,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/085f5c5e72417b183d410f09e676bec2,%PDF-1.4,29,29,15,15,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/86edb61db566be66ded44f5c247b60df,%PDF-1.3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/86fa6709820e2fddf8f53ec9590b1695,%PDF-1.4,109,109,42,42,1,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/87d5aebc86f976bb8dde874e0f18c119,%PDF-1.5,35,35,10,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/88b611904d2b094235ded4c0b2318fa4,%PDF-1.3,17,16,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/88fafbf22e52fcf91e99d1307cad76ca,%PDF-1.5,13,13,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/89d60c9116106408d0177211122ff06d,%PDF-1.4,25,25,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/90a3eb1326762d5838642a3bec0407ee,%PDF-1.4,25,25,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/90c17cb85132b9c10d4b002e2470d3ee,%PDF-1.7 ,37,37,10,10,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/91bc49b9a3e805aab800b8d504c03450,%PDF-1.7,9,9,3,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/92a46f6eb108fb2a993d641f39137c1e,%PDF-1.4,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/93d549e35ab4f75940c5adf62946b44f,%PDF-1.6,3,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/94da0ceec1458cb5f4b62b6fdf2a1c46,%PDF-1.4,46,46,14,14,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/95b42d19ce15966d496552feb3d3a7c1,%PDF-1.7,79,79,13,13,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/95fdbf542791c8f6f700818b19775100,%PDF-1.7,5,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/97a2db83ce19b16aef9e298773e3bcc0,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/97ee1443ea0311d460309ec7ca5fd0c4,%PDF-1.4,30,30,12,12,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/98be5a7fe878d63afe77ec449338163b,%PDF-1.7,9,9,3,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/99b0894d87caf34a60b64548a15465e0,%PDF-1.6,64,64,30,30,1,1,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/99e15e231c277457c140664d14fd825c,%PDF-1.3,20,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/100abe5a86538a7920c9738ae3c50199,%PDF-1.4,50,50,22,22,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/120b90787eaee7b05f32046d471aa9b1,%PDF-1.5,54,52,10,10,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/136d0b61a2713166b04ac168d85c9ef6,%PDF-1.4 S,27,27,10,10,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/157b39816d387d62cbd7ea45e41e8e51,%PDF-1.6,10,9,7,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/172a35edf4606255aa97657cf3562c3f,%PDF-1.3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/175c3357553928ea7057d3782d271fae,%PDF-1.7,5,5,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/201c4bdb9abfcd39b2d92afb67f8c97c,%PDF-1.3,57,58,8,8,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/222d53505faf8979f7f74329e5a067e9,%PDF-1.7,18,18,9,9,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/239ef4365364a89a92365e71c4d18e8f,%PDF-1.5,54,54,10,10,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0268e808c90c522b8eb1eef924b88843,%PDF-1.4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/295b0b0c941e55deba4e403ca1fefe2b,%PDF-1.3,57,56,9,8,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/318b34e780bbf63ed5dffa356c64d738,%PDF-1.4,45,45,19,19,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/338ba610d41edf1e5948f8f2dd813acc,%PDF-1.3,23,23,12,12,1,1,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/364e8e1a84f9691c302a3c5fac289946,%PDF-1.7,9,9,3,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/370f3cbcdf28e8f08b653f86286a0856,%PDF-1.5,12,12,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/387bee53c772e80fc2fcbc36937925fe,%PDF-1.3,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/396e6b0ceea6f2303b72c7787d8f1276,%PDF-1.5,12,12,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0504bcefe3ffdb6dce6258189973fa2a,%PDF-1.5,21,21,12,12,1,1,1,3,0,0,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/518dd71f3dc06dfe3f454d69eab924d6,%PDF-1.3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/541bcb2a6057fbe52c21fee448b7a7c2,%PDF-1.5,12,12,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/556c0ce57607f06a36a091e2069aa6d7,%PDF-1.7,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/570fcd892cda054b5c061bf78443a8e3,%PDF-1.7,12,12,5,5,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/582f13f1b0fd81ca94dc8bed0916dad3,%PDF-1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/610bee2791e0e06741cabb1632aaba43,%PDF-1.7,736,736,58,58,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/617f7f0ad21493e65f880fa45c31800f,%PDF-1.3,56,57,8,8,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/636c5086825e3458ab8b528efc8807f5,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/640e8e0ff61399b4216ca9cb96e216c6,%PDF-1.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/656b1fa867d2b9b0f012c87a706341d9,%PDF-1.7,26,25,10,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/682b90c6cd0abc8a59c54033df778035,%PDF-1.5,23,23,12,12,1,1,1,3,0,0,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/694e7503edbd1be069d64fb7e731ac7d,%PDF-1.3,19,19,7,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/701d7aaf5fa585cffb6b4f52ab7719f0,%PDF-1.7,71,71,65,65,0,0,2,3,2,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/717a1f002994de84ad65446b43a450b8,%PDF-1.4,17,17,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/737ba073272ce3c1769fd232e88c37ff,%PDF-1.3,22,15,7,3,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/746ada0e6e7c74f006554ba6eb0782c2,%PDF-1.5,31,31,26,26,0,0,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/767ea3cbee12b36da3d6b6107c531897,%PDF-1.4,11,11,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/780dfc09f0d368f5758c9496e590d1dd,%PDF-1.4,42,42,21,21,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0791a1643f06692e762f575613594618,%PDF-1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/803bb65830e9ee075a9145959d4fa207,%PDF-1.3,16,16,7,7,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/805e1a05d77f13935b3ac74372a0d75a,%PDF-1.4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/817e0b5168888d2ad6edbdcc553bcc0c,%PDF-1.5,991,991,487,487,1,1,1,200,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0833cee726373ddf25e61be1c7a15620,%PDF-1.5,84,84,28,28,2,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/847dc82b900c9ad8ea19dca8f7742851,%PDF-1.3,20,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/853f168a34ae8f1be7400ec59dca0d50,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/887e9a897e1784246090a489e57831fb,%PDF-1.4,17,17,7,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/892d71b59c9bc776eeae1c103cc44b31,%PDF-1.4,38,38,12,12,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/913b3539d59ef255359f3671945958b3,%PDF-1.3,20,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/930eda9577340e5a61454ec77ca5ebbe,%PDF-1.5,28,28,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/940c9d8129e7e32993ce1bce0cf35294,%PDF-1.4,25,25,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/949e424bade5a42ded39be2720cf5704,%PDF-1.4,78,76,18,18,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/960e1b1b7f4f5cac793f66083cc3c76e,%PDF-1.4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0978e20e85031a83cc25cd4a3a3562e4,%PDF-1.5,28,28,8,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/985be0773e67c7e326627f59197a08ee,%PDF-1.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1010de90e62558633883d4da464fb20e,%PDF-1.3,20,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1121d848ef1c9a988120d75c88f06eee,%PDF-1.3,51,48,8,7,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/001433f0c683aae5ce5448beaa7b65b3,%PDF-1.3,21,21,5,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/1952e838c3e5d09d4eadfa9357353a75,%PDF-1.6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2401fa689f647ee4b6b42dbbf52ae7eb,%PDF-1.7,21,21,11,11,1,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2481efbda9d563f6061422f5b357b420,%PDF-1.3,20,20,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2517f7133011744ef6f3a0573e4f627f,%PDF-1.4,24,24,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/2724c66a870157cba73e582b77eaf32f,%PDF-1.5,11,11,4,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3004aeeb97a415d14adca553e6a9262a,%PDF-1.3,15,14,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3343fadddcd1c5136a2c002cf46cba6b,%PDF-1.7,12,12,5,5,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3629b438973bb7f93cc7afabea2d554f,%PDF-1.4,527,527,45,45,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/3871ef03163831eaa28c6d2afba5ea8a,%PDF-1.3,15,14,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/04657d570d50c0094df62036b0de20d4,%PDF-1.3,20,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5098f52f31057bf4461b25a68eb34010,%PDF-1.7,39,39,23,23,1,1,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5323dee49fde9353fa74c9c973062007,%PDF-1.7,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/5491cef4a5e73946ebb72c8cd410f3fb,%PDF-1.3,25,25,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
